NAME,SYMBOL,IS_PART_OF_SMI,SECTOR,ISIN_CODE,INDUSTRY,MARKET_CAP_MIO,SMI_WEIGHT,PRICE,VOL,TIMESTAMP
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.4,92,20171011090110
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,6,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,6,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,143,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,138,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,312,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,43,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,277,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,21,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,71,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,73,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,514,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,21,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,16,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,111,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,70,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,1173,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,595,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,291,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,102,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,120,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,140,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,212,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,488,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,199,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,151,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,15,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,80,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,123,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,220,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,35,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,515,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,8,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.4,12,20171011090114
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.4,500,20171011090114
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.4,500,20171011090114
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.4,100,20171011090114
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.4,139,20171011090114
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.4,100,20171011090114
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.4,400,20171011090114
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.4,11,20171011090114
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,242,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,500,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,500,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,196,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.4,600,20171011090100
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.4,100,20171011090100
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.4,840,20171011090100
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.4,516,20171011090100
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.4,500,20171011090100
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,100,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,200,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,50,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,90,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,140,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,140,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,42,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,14,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,104,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,20,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,26,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,60,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,714,20171011090058
NOVARTIS N,NOVN,1,2300,CH0012005267,5,190207.98,18.36,83.45,330,20171011090058
