NAME,SYMBOL,IS_PART_OF_SMI,SECTOR,ISIN_CODE,INDUSTRY,MARKET_CAP_MIO,SMI_WEIGHT,PRICE,VOL,TIMESTAMP
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,154.7,2,20171011090058
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,154.7,1,20171011090058
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,154.7,1,20171011090058
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,154.7,1,20171011090058
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,154.7,63,20171011090058
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,154.7,70,20171011090058
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,154.7,70,20171011090058
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,154.7,70,20171011090058
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,154.7,36,20171011090058
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,154.7,21,20171011090058
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,154.7,7,20171011090058
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,154.7,46,20171011090058
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,154.7,30,20171011090058
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,154.7,7,20171011090058
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,154.7,69,20171011090058
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,154.7,7,20171011090058
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,154.7,7,20171011090058
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,154.7,83,20171011090058
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,154.7,3,20171011090058
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,154.7,16,20171011090058
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,154.7,21,20171011090058
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,154.7,16,20171011090058
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,154.7,22,20171011090058
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,154.7,36,20171011090058
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,154.7,1,20171011090058
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.0,8,20171011090305
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.0,120,20171011090305
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.0,52,20171011090305
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.6,87,20171011090650
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.6,3,20171011090650
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.4,100,20171011090518
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.5,20,20171011090558
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.7,26,20171011090558
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.7,106,20171011090558
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.7,7,20171011090558
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.7,89,20171011090558
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.7,76,20171011090558
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.8,76,20171011090558
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.8,49,20171011090558
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.8,52,20171011090558
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.8,24,20171011090558
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.8,44,20171011090558
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.7,96,20171011090558
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.7,29,20171011090558
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.5,76,20171011090558
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.5,130,20171011090558
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.5,7,20171011090558
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.4,5,20171011090558
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.4,124,20171011090558
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.4,120,20171011090558
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.4,120,20171011090558
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.4,5,20171011090558
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.4,76,20171011090558
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.4,44,20171011090558
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.4,81,20171011090558
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.6,31,20171011090558
DUFRY N,DUFN,0,3500,CH0023405456,40,unknown,unknown,155.6,62,20171011090558
