NAME,SYMBOL,IS_PART_OF_SMI,SECTOR,ISIN_CODE,INDUSTRY,MARKET_CAP_MIO,SMI_WEIGHT,PRICE,VOL,TIMESTAMP
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.6,256,20171011090116
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.6,70,20171011090116
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.65,600,20171011090116
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.65,1621,20171011090116
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.65,177,20171011090116
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.65,169,20171011090116
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.65,61,20171011090116
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.65,337,20171011090116
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.65,1194,20171011090116
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.65,233,20171011090116
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.65,600,20171011090116
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.6,600,20171011090116
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.6,1,20171011090116
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.6,549,20171011090116
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.65,19,20171011090058
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.65,58,20171011090058
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.65,16,20171011090058
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.65,1,20171011090058
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.65,2,20171011090058
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.65,34,20171011090058
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.65,2,20171011090058
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.65,7,20171011090058
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.65,1294,20171011090058
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.65,1,20171011090058
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.65,956,20171011090058
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.65,68,20171011090058
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.65,2,20171011090058
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.65,42,20171011090058
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.65,374,20171011090058
NESTLE N,NESN,1,2400,CH0038863350,5,229241.71,22.19,83.65,284,20171011090058
