NAME,SYMBOL,IS_PART_OF_SMI,SECTOR,ISIN_CODE,INDUSTRY,MARKET_CAP_MIO,SMI_WEIGHT,PRICE,VOL,TIMESTAMP
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.1,316,20171011090113
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.1,44,20171011090113
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.1,174,20171011090113
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.1,186,20171011090113
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.1,22,20171011090113
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.1,270,20171011090113
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.1,294,20171011090114
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.1,250,20171011090114
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.1,234,20171011090114
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.15,250,20171011090114
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.1,220,20171011090114
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.1,19,20171011090114
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.15,61,20171011090058
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.15,224,20171011090058
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.15,36,20171011090058
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.1,360,20171011090058
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.1,140,20171011090058
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.0,70,20171011090058
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.15,250,20171011090110
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.15,65,20171011090110
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.1,120,20171011090110
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.05,125,20171011090101
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.2,2,20171011090058
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.2,152,20171011090058
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.2,38,20171011090058
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.2,40,20171011090058
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.2,35,20171011090058
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.2,1,20171011090058
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.2,12,20171011090058
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.2,10,20171011090058
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.2,110,20171011090058
RICHEMONT N,CFR,1,1400,CH0210483332,45,40602.73,4.18,89.2,1,20171011090058
