NAME,SYMBOL,IS_PART_OF_SMI,SECTOR,ISIN_CODE,INDUSTRY,MARKET_CAP_MIO,SMI_WEIGHT,PRICE,VOL,TIMESTAMP
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,40,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,33,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,6,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,21,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,10,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,8,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,125,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,36,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,15,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,1,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,2,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,76,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,96,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,97,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,76,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,20,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,31,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,46,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,24,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,5,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,1,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,3,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,9,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,10,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,7,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,12,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.7,1,20171011090058
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,466.1,33,20171011090131
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,466.1,3,20171011090131
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,466.0,1,20171011090131
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.9,19,20171011090131
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.9,20,20171011090153
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.6,17,20171011090223
GEBERIT N,GEBN,1,1200,CH0030170408,30,14976.44,1.47,465.5,37,20171011090330
