NAME,SYMBOL,IS_PART_OF_SMI,SECTOR,ISIN_CODE,INDUSTRY,MARKET_CAP_MIO,SMI_WEIGHT,PRICE,VOL,TIMESTAMP
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.54,285,20171011090109
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.54,1215,20171011090109
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.54,303,20171011090109
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.54,514,20171011090110
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.54,683,20171011090110
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.54,1500,20171011090110
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,42,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,83,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,95,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,52,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,40,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,388,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,1112,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,9369,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,1900,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,125,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,331,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,100,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,619,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,310,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,5734,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,307,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,266,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,1,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,69,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,44,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,16,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,360,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,1121,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,1800,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,83,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,827,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,827,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,827,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,827,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,827,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,827,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,1138,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,688,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,833,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,65,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,2203,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,1000,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,946,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,178,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,1500,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,35,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.54,1500,20171011090112
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.54,1500,20171011090112
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.54,1500,20171011090113
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.52,210,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.52,88,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,7,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,10107,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,1658,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,141,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,407,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,4593,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,407,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,2835,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,19,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,840,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,1306,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,3154,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,1846,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,708,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,1841,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,638,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,638,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,638,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,537,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,1463,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,537,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,101,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,2707,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,70,20171011090058
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.56,6969,20171011090320
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.56,1500,20171011090320
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.56,1126,20171011090320
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.56,5603,20171011090320
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.56,1405,20171011090320
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,4775,20171011090146
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,19310,20171011090146
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,111,20171011090146
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,1312,20171011090146
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.56,2000,20171011090146
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.56,1300,20171011090146
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.56,15,20171011090146
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.56,1126,20171011090149
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.56,1500,20171011090149
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.56,699,20171011090149
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.56,768,20171011090149
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.56,202,20171011090149
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.56,1090,20171011090149
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,1500,20171011090156
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,1126,20171011090156
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,794,20171011090156
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.56,1500,20171011090159
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.56,1500,20171011090200
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.56,1279,20171011090200
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.57,100,20171011090206
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,249,20171011090357
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,1000,20171011090357
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.53,570,20171011090443
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.53,1500,20171011090443
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.51,1500,20171011090539
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.53,1200,20171011090454
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.53,1500,20171011090454
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.53,1700,20171011090454
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.53,1600,20171011090454
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.53,1333,20171011090432
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.54,1500,20171011090425
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.54,711,20171011090425
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.54,1128,20171011090425
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.54,1500,20171011090425
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.54,1500,20171011090425
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.54,75,20171011090426
CS GROUP N,CSGN,1,4800,CH0012138530,5,34355.35,3.19,15.55,5922,20171011090338
