NAME,SYMBOL,IS_PART_OF_SMI,SECTOR,ISIN_CODE,INDUSTRY,MARKET_CAP_MIO,SMI_WEIGHT,PRICE,VOL,TIMESTAMP
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,217.9,16,20171011090114
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,217.9,41,20171011090114
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,218.0,9,20171011090058
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,218.0,1,20171011090104
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,218.0,7,20171011090104
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,218.2,5,20171011090058
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,218.2,1,20171011090058
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,218.2,1,20171011090058
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,218.2,8,20171011090058
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,218.2,8,20171011090058
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,218.2,1,20171011090058
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,218.2,59,20171011090058
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,218.2,17,20171011090058
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,218.2,1,20171011090058
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,218.2,54,20171011090058
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,218.2,23,20171011090058
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,218.2,5,20171011090058
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,218.2,9,20171011090058
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,218.2,16,20171011090058
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,218.2,15,20171011090628
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,218.2,45,20171011090628
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,218.2,8,20171011090628
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,218.2,4,20171011090628
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,218.2,8,20171011090628
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,218.2,24,20171011090628
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,218.2,32,20171011090628
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,218.2,36,20171011090628
SCHINDLER PS,SCHP,0,1200,CH0024638196,10,23570.0,unknown,218.2,25,20171011090628
