NAME,SYMBOL,IS_PART_OF_SMI,SECTOR,ISIN_CODE,INDUSTRY,MARKET_CAP_MIO,SMI_WEIGHT,PRICE,VOL,TIMESTAMP
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.1,10,20171011090058
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.1,1,20171011090058
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.1,3,20171011090058
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.1,5,20171011090058
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.1,1,20171011090058
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.1,1,20171011090058
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.1,8,20171011090058
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.1,8,20171011090058
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.1,3,20171011090058
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.1,16,20171011090058
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.1,1,20171011090058
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.1,1,20171011090058
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.1,10,20171011090058
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.1,2,20171011090058
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.1,7,20171011090058
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.1,3,20171011090058
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.1,8,20171011090058
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.1,1,20171011090058
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.1,7,20171011090058
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.1,1,20171011090058
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.1,1,20171011090058
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.1,1,20171011090058
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.1,1,20171011090058
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.1,3,20171011090058
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.1,7,20171011090058
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.1,4,20171011090058
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.3,15,20171011090409
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,10,20171011090426
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.8,2,20171011090143
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,498.7,1,20171011090143
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.2,1,20171011090406
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.2,27,20171011090200
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.2,7,20171011090200
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,200,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,400,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,23,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,40,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,50,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,110,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,100,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,20,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,25,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,12,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,150,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,100,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,10,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,100,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,200,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,20,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,60,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,12,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,50,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,20,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,20,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,10,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,49,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,271,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,137,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,40,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,50,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,189,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.9,40,20171011090420
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,211,20171011090421
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,40,20171011090421
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,63,20171011090421
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,500.0,19,20171011090421
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.4,100,20171011090412
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.4,187,20171011090412
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.4,213,20171011090412
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.5,11,20171011090412
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.5,9,20171011090412
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.5,69,20171011090412
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.5,22,20171011090412
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.5,74,20171011090412
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.5,39,20171011090412
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.5,50,20171011090412
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.5,50,20171011090412
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.5,265,20171011090412
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.6,16,20171011090412
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.6,2,20171011090412
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.6,38,20171011090412
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.7,5,20171011090412
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.7,95,20171011090413
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.7,40,20171011090415
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.8,40,20171011090416
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.8,15,20171011090416
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.8,35,20171011090416
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.8,100,20171011090416
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.1,50,20171011090350
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.2,23,20171011090350
SWISSCOM N,SCMN,1,4900,CH0008742519,5,22499.14,2.18,499.2,17,20171011090350
