NAME,SYMBOL,IS_PART_OF_SMI,SECTOR,ISIN_CODE,INDUSTRY,MARKET_CAP_MIO,SMI_WEIGHT,PRICE,VOL,TIMESTAMP
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,200,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,99,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,900,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,201,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,629,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,170,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,102,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,60,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,1,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,4,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,135,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,1400,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,100,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,1894,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,106,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,170,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,300,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,259,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,27,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,714,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,859,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,541,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,218,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,62,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,6,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,5,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,1,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,1,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,205,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,1,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,847,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,138,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,109,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,4,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,26,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,1,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,1,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,513,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,891,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,880,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,1350,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,466,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,2,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,423,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,212,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,31,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,7,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,8,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,63,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,470,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,100,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,382,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,550,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.8,1,20171011090058
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.84,43,20171011090147
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.84,430,20171011090147
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.85,500,20171011090147
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.85,684,20171011090147
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.86,148,20171011090317
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.84,390,20171011090322
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.84,7,20171011090326
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.84,445,20171011090326
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.84,445,20171011090326
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.85,4,20171011090326
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.84,445,20171011090353
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.82,255,20171011090445
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.83,900,20171011090433
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.82,418,20171011090433
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.84,201,20171011090353
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.84,394,20171011090353
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.84,635,20171011090353
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.84,900,20171011090353
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.84,231,20171011090353
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.83,133,20171011090353
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.83,1520,20171011090353
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.83,1208,20171011090353
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.82,190,20171011090353
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.84,600,20171011090353
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.84,276,20171011090353
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.83,900,20171011090633
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.83,350,20171011090633
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.83,102,20171011090633
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.83,243,20171011090633
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.83,800,20171011090633
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.86,500,20171011090922
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.86,400,20171011090922
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.86,485,20171011090922
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.86,267,20171011090922
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.86,497,20171011090922
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.86,400,20171011090922
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.86,588,20171011090922
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.86,280,20171011090922
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.84,900,20171011090725
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.84,480,20171011090725
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.84,700,20171011090725
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.83,205,20171011090616
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.83,30,20171011090616
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.85,853,20171011090826
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.85,1545,20171011090826
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.85,849,20171011090826
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.85,853,20171011090826
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.86,650,20171011091005
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.86,1180,20171011091005
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.86,868,20171011091005
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.86,489,20171011091005
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.86,418,20171011091005
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.85,900,20171011090934
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.85,650,20171011090934
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.85,489,20171011090934
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.85,38,20171011090934
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.85,887,20171011090934
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.85,26,20171011090934
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.86,781,20171011090934
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.85,900,20171011090934
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.85,886,20171011090753
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.86,3,20171011090950
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.86,116,20171011090950
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.86,326,20171011090950
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.86,489,20171011090950
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.85,1550,20171011090757
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.85,64,20171011090801
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.85,190,20171011090801
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.85,160,20171011090801
CLARIANT N,CLN,0,2200,CH0012142631,10,8190.0,unknown,23.87,407,20171011091030
